,Date,Consumer Discretionary,High,Low,Close,Adj Close,Volume
0,2021-04-01,229.456665,260.263336,219.806671,236.479996,236.479996,2035619100
1,2021-05-01,234.600006,235.333328,182.32666,208.406662,208.406662,1875527400
2,2021-06-01,209.266663,232.539993,190.406662,226.566666,226.566666,1559765700
3,2021-07-01,227.973328,233.333328,206.820007,229.066666,229.066666,1345349400
4,2021-08-01,233.333328,246.796661,216.279999,245.240005,245.240005,1143974700
5,2021-09-01,244.693329,266.333344,236.28334,258.493347,258.493347,1170513900
6,2021-10-01,259.466675,371.736664,254.529999,371.333344,371.333344,1586803800
7,2021-11-01,381.666656,414.496674,326.200012,381.58667,381.58667,1947334500
8,2021-12-01,386.899994,390.946655,295.373322,352.26001,352.26001,1530167700
9,2022-01-01,382.583344,402.666656,264.003326,312.23999,312.23999,1916006400
10,2022-02-01,311.736664,315.92334,233.333328,290.143341,290.143341,1391126700
11,2022-03-01,289.893341,371.589996,252.013336,359.200012,359.200012,1729272900
12,2022-04-01,360.383331,384.290009,273.899994,290.253326,290.253326,1520959800
13,2022-05-01,286.92334,318.5,206.856674,252.753326,252.753326,1948221600
14,2022-06-01,251.720001,264.209991,208.693329,224.473328,224.473328,2011227900
15,2022-07-01,227.0,298.320007,216.166672,297.149994,297.149994,1744884000
16,2022-08-01,301.276672,314.666656,271.809998,275.609985,275.609985,1695263200
17,2022-09-01,272.579987,313.799988,262.470001,265.25,265.25,1299271000
18,2022-10-01,254.5,257.5,198.589996,227.539993,227.539993,1735263100
19,2022-11-01,234.050003,237.399994,166.190002,194.699997,194.699997,1885275300
20,2022-12-01,197.080002,198.919998,108.239998,123.18,123.18,2944247700
21,2023-01-01,118.470001,180.679993,101.809998,173.220001,173.220001,3897499400
22,2023-02-01,173.889999,217.649994,169.929993,205.710007,205.710007,3624845100
23,2023-03-01,206.210007,207.789993,163.910004,207.460007,207.460007,3311619900
24,2023-04-01,199.910004,202.690002,152.369995,164.309998,164.309998,2505176300
25,2023-05-01,163.169998,204.479996,158.830002,203.929993,203.929993,2681994800
26,2023-06-01,202.589996,276.98999,199.369995,261.769989,261.769989,3440477900
27,2023-07-01,276.48999,299.290009,254.119995,267.429993,267.429993,2392089000
28,2023-08-01,266.26001,266.470001,212.360001,258.079987,258.079987,2501580900
29,2023-09-01,257.26001,278.980011,234.580002,250.220001,250.220001,2439306100
30,2023-10-01,244.809998,268.940002,194.070007,200.839996,200.839996,2590570100
31,2023-11-01,204.039993,246.699997,197.850006,236.080002,236.080002,2234323200
32,2023-11-28,236.679993,247.0,234.009995,246.720001,246.720001,147004708
